Time [s], Analyzer Name, Decoded Protocol Result
2.690331041666667,I2C,0x55 + ACK
2.690356083333334,I2C,0xAA + ACK
2.690381208333333,I2C,0x56 + ACK
2.690412750000000,I2C,Setup Write to [0xC0] + ACK
2.690437666666667,I2C,0x2D + ACK
2.690462791666667,I2C,0x01 + ACK
2.690494666666666,I2C,Setup Write to [0xC0] + ACK
2.690519583333333,I2C,0x65 + ACK
2.690544750000000,I2C,0x02 + ACK
2.690569916666667,I2C,0x55 + ACK
2.690594958333334,I2C,0xAE + ACK
2.690620041666667,I2C,0x4E + ACK
2.690651625000000,I2C,Setup Write to [0xC0] + ACK
2.690676541666666,I2C,0x6D + ACK
2.690701625000000,I2C,0x01 + ACK
2.693954666666666,I2C,Setup Write to [0xC0] + ACK
2.693979625000000,I2C,0x25 + ACK
2.694004791666667,I2C,0x02 + ACK
2.694029958333333,I2C,0x53 + ACK
2.694055041666667,I2C,0x59 + ACK
2.694080125000000,I2C,0x4D + ACK
2.694111666666667,I2C,Setup Write to [0xC0] + ACK
2.694136625000000,I2C,0x2D + ACK
2.694161708333333,I2C,0x01 + ACK
2.694193583333333,I2C,Setup Write to [0xC0] + ACK
2.694218541666667,I2C,0x65 + ACK
2.694243666666666,I2C,0x02 + ACK
2.694268833333333,I2C,0x53 + ACK
2.694293916666667,I2C,0x5D + ACK
2.694319000000000,I2C,0x3E + ACK
2.694350541666667,I2C,Setup Write to [0xC0] + ACK
2.694375458333333,I2C,0x6D + ACK
2.694400541666667,I2C,0x01 + ACK
2.697657916666667,I2C,Setup Write to [0xC0] + ACK
2.697682833333333,I2C,0x25 + ACK
2.697708000000000,I2C,0x02 + ACK
2.697733166666667,I2C,0xC7 + ACK
2.697758250000000,I2C,0x1C + ACK
2.697783375000000,I2C,0x72 + ACK
2.697814916666667,I2C,Setup Write to [0xC0] + ACK
2.697839875000000,I2C,0x2D + ACK
2.697864958333333,I2C,0x01 + ACK
2.697896875000000,I2C,Setup Write to [0xC0] + ACK
2.697921791666666,I2C,0x65 + ACK
2.697946958333334,I2C,0x02 + ACK
2.697972125000000,I2C,0xC7 + ACK
2.697997208333333,I2C,0x22 + ACK
2.698022333333333,I2C,0x10 + ACK
2.698053916666667,I2C,Setup Write to [0xC0] + ACK
2.698078875000000,I2C,0x6D + ACK
2.698103958333333,I2C,0x01 + ACK
2.701353541666667,I2C,Setup Write to [0xC0] + ACK
2.701378500000000,I2C,0x25 + ACK
2.701403625000000,I2C,0x02 + ACK
2.701428791666667,I2C,0x61 + ACK
2.701453875000000,I2C,0x86 + ACK
2.701479000000000,I2C,0x18 + ACK
2.701510625000000,I2C,Setup Write to [0xC0] + ACK
2.701535583333333,I2C,0x2D + ACK
2.701560666666666,I2C,0x01 + ACK
2.701592541666667,I2C,Setup Write to [0xC0] + ACK
2.701617500000000,I2C,0x65 + ACK
2.701642625000000,I2C,0x02 + ACK
2.701667791666666,I2C,0x61 + ACK
2.701692875000000,I2C,0x8A + ACK
2.701718000000000,I2C,0x39 + ACK
2.701749583333333,I2C,Setup Write to [0xC0] + ACK
2.701774500000000,I2C,0x6D + ACK
2.701799583333333,I2C,0x01 + ACK
2.705053166666667,I2C,Setup Write to [0xC0] + ACK
2.705078125000000,I2C,0x25 + ACK
2.705103291666667,I2C,0x02 + ACK
2.705128458333333,I2C,0x55 + ACK
2.705153500000000,I2C,0xAA + ACK
2.705178583333333,I2C,0x56 + ACK
2.705210166666667,I2C,Setup Write to [0xC0] + ACK
2.705235083333333,I2C,0x2D + ACK
2.705260166666667,I2C,0x01 + ACK
2.705292041666667,I2C,Setup Write to [0xC0] + ACK
2.705317000000000,I2C,0x65 + ACK
2.705342125000000,I2C,0x02 + ACK
2.705367291666667,I2C,0x55 + ACK
2.705392375000000,I2C,0xAE + ACK
2.705417458333333,I2C,0x4E + ACK
2.705449000000000,I2C,Setup Write to [0xC0] + ACK
2.705473958333333,I2C,0x6D + ACK
2.705499041666667,I2C,0x01 + ACK
2.708752416666667,I2C,Setup Write to [0xC0] + ACK
2.708777375000000,I2C,0x25 + ACK
2.708802541666667,I2C,0x02 + ACK
2.708827666666667,I2C,0x53 + ACK
2.708852750000000,I2C,0x59 + ACK
2.708877833333333,I2C,0x4D + ACK
2.708909416666667,I2C,Setup Write to [0xC0] + ACK
2.708934333333334,I2C,0x2D + ACK
2.708959458333333,I2C,0x01 + ACK
2.708991333333334,I2C,Setup Write to [0xC0] + ACK
2.709016291666666,I2C,0x65 + ACK
2.709041416666667,I2C,0x02 + ACK
2.709066583333333,I2C,0x53 + ACK
2.709091666666667,I2C,0x5D + ACK
2.709116750000000,I2C,0x3E + ACK
2.709148291666667,I2C,Setup Write to [0xC0] + ACK
2.709173208333334,I2C,0x6D + ACK
2.709198291666667,I2C,0x01 + ACK
2.712455583333333,I2C,Setup Write to [0xC0] + ACK
2.712480541666667,I2C,0x25 + ACK
2.712505708333333,I2C,0x02 + ACK
2.712530833333333,I2C,0xC7 + ACK
2.712555916666667,I2C,0x1C + ACK
2.712581041666667,I2C,0x72 + ACK
2.712612583333333,I2C,Setup Write to [0xC0] + ACK
2.712637541666667,I2C,0x2D + ACK
2.712662625000000,I2C,0x01 + ACK
2.712694500000000,I2C,Setup Write to [0xC0] + ACK
2.712719458333333,I2C,0x65 + ACK
2.712744583333333,I2C,0x02 + ACK
2.712769750000000,I2C,0xC7 + ACK
2.712794833333333,I2C,0x22 + ACK
2.712819958333333,I2C,0x10 + ACK
2.712851541666667,I2C,Setup Write to [0xC0] + ACK
2.712876500000000,I2C,0x6D + ACK
2.712901583333333,I2C,0x01 + ACK
2.716151083333334,I2C,Setup Write to [0xC0] + ACK
2.716176000000000,I2C,0x25 + ACK
2.716201166666667,I2C,0x02 + ACK
2.716226333333333,I2C,0x61 + ACK
2.716251375000000,I2C,0x86 + ACK
