Time [s], Analyzer Name, Decoded Protocol Result
0.100107500000000,I2C,0x03 + ACK
0.100130687500000,I2C,0xFF + ACK
0.100159062500000,I2C,Setup Write to [0xC0] + ACK
0.100182187500000,I2C,0xBB + ACK
0.100205375000000,I2C,0xC0 + ACK
0.100233750000000,I2C,Setup Write to [0xC0] + ACK
0.100256937500000,I2C,0x0F + ACK
0.100280062500000,I2C,0x00 + ACK
0.100303250000000,I2C,0x4F + ACK
0.100326437500000,I2C,0x80 + ACK
0.100349562500000,I2C,0x6F + ACK
0.100372750000000,I2C,0x80 + ACK
0.100395937500000,I2C,0x80 + ACK
0.100419062500000,I2C,0x80 + ACK
0.100442250000000,I2C,0x80 + ACK
0.100465437500000,I2C,0x80 + ACK
0.100488625000000,I2C,0xAA + ACK
0.100511750000000,I2C,0xFF + ACK
0.100534937500000,I2C,0x3D + ACK
0.100558125000000,I2C,0x09 + ACK
0.100581250000000,I2C,0x00 + ACK
0.100604437500000,I2C,0x0A + ACK
0.100627625000000,I2C,0xF5 + ACK
0.100650750000000,I2C,0x00 + ACK
0.100673937500000,I2C,0x14 + ACK
0.100697125000000,I2C,0xE2 + ACK
0.100720250000000,I2C,0x7A + ACK
0.100743437500000,I2C,0x12 + ACK
0.100766625000000,I2C,0x00 + ACK
0.100789750000000,I2C,0x0A + ACK
0.100812937500000,I2C,0xF5 + ACK
0.100836062500000,I2C,0x00 + ACK
0.100859250000000,I2C,0x1D + ACK
0.100882437500000,I2C,0x45 + ACK
0.100905562500000,I2C,0x00 + ACK
0.100928750000000,I2C,0x01 + ACK
0.100951937500000,I2C,0x0C + ACK
0.100975062500000,I2C,0x00 + ACK
0.100998250000000,I2C,0x00 + ACK
0.101021437500000,I2C,0x00 + ACK
0.101044562500000,I2C,0x00 + ACK
0.101067750000000,I2C,0x00 + ACK
0.101090937500000,I2C,0x00 + ACK
0.101114062500000,I2C,0x00 + ACK
0.101137250000000,I2C,0x00 + ACK
0.101160437500000,I2C,0x00 + ACK
0.101183562500000,I2C,0x00 + ACK
0.101206750000000,I2C,0x00 + ACK
0.101229937500000,I2C,0x00 + ACK
0.101253062500000,I2C,0x00 + ACK
0.101276250000000,I2C,0x00 + ACK
0.101299375000000,I2C,0x01 + ACK
0.101322562500000,I2C,0x0C + ACK
0.101345750000000,I2C,0x00 + ACK
0.101368875000000,I2C,0x00 + ACK
0.101392062500000,I2C,0x00 + ACK
0.101420437500000,I2C,Setup Write to [0xC0] + ACK
0.101443625000000,I2C,0xB1 + ACK
